35,IPORANGA, 547489, 0.703
35,IPUÃ, 1484832, 0.749
35,IRACEMÁPOLIS, 1958459, 0.776
35,IRAPUÃ, 979611, 0.713
35,IRAPURU, 844194, 0.712
35,ITABERÁ, 1146939, 0.693
35,ITAÍ, 1310855, 0.713
35,ITAJOBI, 1653622, 0.73
35,ITAJU, 1431334, 0.705
35,ITANHAÉM, 971607, 0.745
35,ITAÓCA, 584368, 0.68
35,ITAPECERICA DA SERRA, 186887, 0.742
35,ITAPETININGA, 1738593, 0.763
35,ITAPEVA, 1310765, 0.732
35,ITAPEVI, 2846858, 0.735
35,ITAPIRA, 2782993, 0.762
35,ITAPIRAPUÃ PAULISTA, 50624, 0.661
35,ITÁPOLIS, 2296007, 0.744
35,ITAPORANGA, 786804, 0.719
35,ITAPUÍ, 2819893, 0.725
35,ITAPURA, 1287176, 0.72
35,ITAQUAQUECETUBA, 1025826, 0.714
35,ITARARÉ, 1018591, 0.703
35,ITARIRI, 720493, 0.677
35,ITATIBA, 3332915, 0.778
35,ITATINGA, 997308, 0.706
35,ITIRAPINA, 2291892, 0.724
35,ITIRAPUÃ, 748671, 0.707
35,ITOBI, 712458, 0.717
35,ITU, 2863271, 0.773
35,ITUPEVA, 5198552, 0.762
35,ITUVERAVA, 1585874, 0.765
35,JABORANDI, 1543513, 0.711
35,JABOTICABAL, 2200592, 0.778
35,JACAREÍ, 3145443, 0.777
35,JACI, 4092397, 0.723
35,JACUPIRANGA, 1589294, 0.717
35,JAGUARIÚNA, 10769434, 0.784
35,JALES, 1536568, 0.776
35,JAMBEIRO, 3757647, 0.756
35,JANDIRA, 2007791, 0.76
35,JARDINÓPOLIS, 138716, 0.735
35,JARINU, 2405267, 0.733
35,JAÚ, 1794338, 0.778
35,JERIQUARA, 1408107, 0.703
35,JOANÓPOLIS, 851965, 0.699
35,JOÃO RAMALHO, 2050705, 0.741
35,JOSÉ BONIFÁCIO, 2093623, 0.777
35,JÚLIO MESQUITA, 680752, 0.716
35,JUMIRIM, 1513691, 0.741
35,JUNDIAÍ, 6443033, 0.822
35,JUNQUEIRÓPOLIS, 1834332, 0.745
35,JUQUIÁ, 1105971, 0.7
35,JUQUITIBA, 1056615, 0.709
35,LAGOINHA, 825299, 0.693
35,LARANJAL PAULISTA, 2217633, 0.729
35,LAVÍNIA, 1105441, 0.721
35,LAVRINHAS, 1186588, 0.729
35,LEME, 1791981, 0.744
35,LENÇÓIS PAULISTA, 2591929, 0.764
35,LIMEIRA, 2692307, 0.775
35,LINDÓIA, 10330, 0.742
35,LINS, 3237537, 0.786
35,LORENA, 1619398, 0.766
35,LOURDES, 1330907, 0.742
35,LOUVEIRA, 20018683, 0.777
35,LUCÉLIA, 132922, 0.752
35,LUCIANÓPOLIS, 1040446, 0.733
35,LUÍS ANTÔNIO, 6983145, 0.731
35,LUIZIÂNIA, 783646, 0.702
35,LUPÉRCIO, 846714, 0.724
35,LUTÉCIA, 1616503, 0.72
35,MACATUBA, 2151715, 0.77
