23,ARATUBA,5959.69,0.622
29,ARATUÍPE,4384.43,0.575
28,ARAUÁ,7872.5,0.595
41,ARAUCÁRIA,75780.53,0.74
35,ARCO-ÍRIS,14890.72,0.722
26,ARCOVERDE,6463.42,0.667
33,AREAL,26311.03,0.684
35,AREALVA,15754.62,0.744
25,AREIA,5156.54,0.594
24,AREIA BRANCA,29412.35,0.682
28,AREIA BRANCA,6750.97,0.579
25,AREIA DE BARAÚNAS,5210.63,0.562
25,AREIAL,4100.91,0.608
35,AREIAS,6212.38,0.697
35,AREIÓPOLIS,6521.64,0.695
51,ARENÁPOLIS,8434.18,0.704
52,ARENÓPOLIS,13387.08,0.687
24,ARÊS,13699.13,0.606
51,ARIPUANÃ,14590.88,0.675
11,ARIQUEMES,15070.14,0.702
35,ARIRANHA,57837.68,0.733
41,ARIRANHA DO IVAÍ,14846.99,0.67
33,ARMAÇÃO DOS BÚZIOS,68019.14,0.728
42,ARMAZÉM,10508.02,0.77
23,ARNEIROZ,3997.75,0.618
22,AROAZES,4002.98,0.583
25,AROEIRAS,4144.24,0.548
22,AROEIRAS DO ITAIM,3775.83,0.519
22,ARRAIAL,3587.83,0.56
33,ARRAIAL DO CABO,14481.67,0.733
17,ARRAIAS,11000.68,0.651
43,ARROIO DO MEIO,27475.6,0.769
43,ARROIO DO PADRE,9938.48,0.669
43,ARROIO DO SAL,13503.88,0.74
43,ARROIO DO TIGRE,14907.21,0.707
43,ARROIO DOS RATOS,8190.53,0.698
43,ARROIO GRANDE,16106.24,0.657
42,ARROIO TRINTA,14172.84,0.764
35,ARTUR NOGUEIRA,12693.63,0.749
52,ARUANÃ,11604.81,0.675
35,ARUJÁ,26251.15,0.784
42,ARVOREDO,16608.11,0.715
43,ARVOREZINHA,11158.93,0.694
42,ASCURRA,14787.47,0.742
35,ASPÁSIA,8238.49,0.735
41,ASSAÍ,16239.55,0.728
23,ASSARÉ,3868.03,0.6
35,ASSIS,20846.77,0.805
12,ASSIS BRASIL,6925.51,0.588
41,ASSIS CHATEAUBRIAND,16868.88,0.729
25,ASSUNÇÃO,5366.6,0.609
22,ASSUNÇÃO DO PIAUÍ,3020.99,0.499
41,ASTORGA,12284.81,0.747
27,ATALAIA,6531.52,0.561
41,ATALAIA,14104.47,0.736
13,ATALAIA DO NORTE,4529.66,0.45
42,ATALANTA,17418.62,0.733
35,ATIBAIA,28502.84,0.765
32,ATILIO VIVACQUA,13757.85,0.708
17,AUGUSTINÓPOLIS,6378.75,0.67
